true_airspeed_m_s
2.4945087
0.95862925
2.0645216
1.8169708
2.3033237
2.0209372
2.3573456
1.9582783
0.45802796
1.4184281
2.2090573
2.2419016
0.7390171
2.84791
1.68413
2.0922706
1.7255114
-0.8744028
1.3760611
2.1472151
1.5839105
1.1574612
0.8363978
1.38562
0.78531003
1.5109743
2.6010783
2.7657256
2.2233822
1.180016
1.6086106
1.3842143
1.7103992
2.6839724
1.3658834
1.7451873
1.6961108
2.013997
1.2898593
1.947475
1.6299168
1.4293886
1.5464103
2.1488955
1.8374075
2.6707973
2.1449823
2.4618814
2.416061
1.8198198
2.4845598
0.99780464
1.9445105
2.1671565
2.004267
1.9355497
1.8175853
1.8223939
2.3272705
0.914603
1.773529
2.3225567
1.1817282
2.379524
2.5514226
0.93441606
2.1048799
0.9018474
2.4023776
2.0185812
1.3315878
2.5162637
1.9377631
2.3206093
2.40645
2.2954838
2.3801277
1.8889482
2.550652
2.1671357
1.6038139
3.1038928
2.4263413
-0.49537674
2.0554788
2.0114512
-0.73471445
1.61476
0.82038695
1.9423615
2.1445017
2.0674522
2.2456138
2.1476917
1.0113208
1.5298228
0.7026584
-1.1741732
2.591838
1.3228666
2.5134828
2.2358425
2.1052408
1.9170988
2.49046
2.7736683
2.6223533
1.468965
2.141395
2.1296644
2.0709999
1.8669984
2.1866224
2.1215928
2.4190228
1.9522712
2.1813397
2.578825
0.98079157
0.38220015
1.7641264
1.8820045
2.1195104
0.83202237
2.4158983
1.7225437
2.6065552
2.3149722
-0.5386084
2.3144212
2.4676752
1.2863004
2.829723
1.0550146
2.5503244
1.7818247
1.9381514
0.8321964
1.2546701
1.1627945
3.191783
1.9257829
1.6525309
1.9720697
0.35884386
2.0665658
1.6890357
1.3023394
2.6818402
1.3767486
1.5537186
2.5617554
2.2172296
1.3978858
0.41593564
2.0764768
1.2183353
-0.36577138
1.7660351
2.3209739
0.70673597
2.549806
2.0326455
2.0068307
2.014177
0.78095603
1.458424
2.2878315
1.4561632
2.5409892
2.6941738
1.2703894
2.3082664
1.4921868
1.8260128
2.0740497
1.3248364
2.2653685
2.5319946
2.075443
1.4919097
1.3539749
1.8681972
2.449234
2.4991553
-0.33385554
1.3452443
1.0485067
2.1165116
-1.1512738
2.547463
0.9101384
2.23387
2.0205436
1.9718539
1.8598679
2.4378157
1.6090531
2.501347
1.6984012
0.6727672
2.13589
2.6248136
1.4673635
2.161774
1.6758457
2.5839443
1.0337659
-1.542135
1.3751066
1.9197905
0.68278366
2.0547438
2.075385
1.9480965
2.3432448
0.78784907
2.0517228
1.9578673
2.0488336
1.6693032
1.7086116
1.945829
2.1133897
1.3888338
1.6744115
1.7440792
1.2348657
-0.7864966
-0.8549086
2.5014772
1.0315894
1.9993076
2.1885335
2.0760245
-1.0041602
2.5287628
0.80704296
3.0249467
2.9547446
1.1794403
1.9056141
0.40619615
2.420496
1.7085929
1.5035648
1.2784752
1.7893519
2.6511261
1.3451213
1.588819
1.4420269
2.017422
1.4576353
1.3104634
1.7653626
1.33037
2.4252186
1.8110838
1.3259623
1.7039945
2.2722006
2.1446495
1.0344836
1.031619
3.0102715
2.4874778
1.9568437
1.585245
1.3822635
2.3911033
1.9153484
1.1550843
2.1363919
2.4486172
0.9390423
1.3753994
0.9163731
2.0073748
2.541158
1.7068466
1.4173381
2.3968437
1.2246192
2.4514506
1.8799309
1.911166
2.2057493
0.61135554
1.6811333
1.5067812
1.8469961
2.6414406
0.6953094
1.3605248
2.5936856
1.1724256
2.2030518
1.237397
1.8074912
2.537509
1.0233713
1.9164191
2.4580195
1.3835976
1.8323159
1.7432675
2.5193
1.7257335
1.9720672
1.6655718
2.3383284
1.5922303
1.174759
0.35134906
1.9452988
2.2243748
2.431571
1.389915
0.96589136
0.53652173
1.5182931
0.904556
1.331706
1.6109531
1.8764157
2.1745665
2.3724353
-0.6694833
2.1481695
-1.082657
2.0232873
1.1115791
-1.2019749
2.0331547
2.3344064
1.6375097
1.8527038
1.8108437
1.6086856
2.4843762
2.5812964
2.5726047
2.1885793
1.3929809
2.2570517
1.0260274
-1.6539859
1.7887982
2.2313178
2.0876915
2.5147974
1.7344862
1.4789882
1.3541201
1.2393221
1.5470996
1.8712833
2.093171
1.8236032
1.6901212
2.476712
2.333758
1.9452345
1.4938495
-0.39129528
2.344988
1.1094054
1.6806171
1.9374233
0.45255548
1.8480414
2.4784644
1.6063074
1.6848128
0.92967665
2.109702
2.5810297
2.2433503
2.1761148
2.116998
2.846619
2.3267531
0.28379732
2.1120703
1.5149041
2.4326315
2.1524982
2.3446455
1.9127313
2.1097372
2.1339536
1.6868572
2.7011762
1.8340745
2.084918
1.4420907
-0.6436125
1.8242444
1.7949755
1.3975939
2.380475
0.7837772
2.6921952
2.3846703
1.216861
1.8923658
0.5184512
1.0740151
1.7174301
1.5195433
0.88800335
2.2757227
1.3332769
1.9411674
-1.2712489
1.9133866
1.2892048
2.6810238
1.0430634
2.467079
2.390769
1.9435261
2.4472284
1.6655861
2.1074064
0.62348264
2.3324137
1.1766834
-1.1807362
2.1307476
2.4751995
1.5122589
1.6608757
-0.34035578
2.2937424
1.7385396
2.243274
2.4741464
1.8465271
1.9834377
1.2640761
0.33625922
1.7348409
0.8220599
1.2323468
2.1995704
1.8339974
1.2907377
1.286809
-0.2575204
1.5845566
1.717662
0.6353078
1.5879841
1.2068515
2.2132845
1.454624
2.1171129
2.8885353
1.3649584
1.8654037
3.0820923
2.2765548
2.6436682
1.7243441
1.9671838
1.3454115
0.9873238
2.3860009
1.6487477
-1.1759523
1.822765
2.2498736
1.9897999
3.0817647
1.8953899
1.5149509
2.1604292
1.7712626
2.819869
2.475833
1.119165
1.8318759
1.9729509
1.9536599
2.5182972
1.7178162
2.5139892
1.4622825
1.1090461
2.5000043
0.9425953
-0.57378227
2.5983179
-1.102326
0.8020149
2.6366103
1.350223
3.0730822
1.9150022
2.5001123
2.2813048
1.6335406
1.7588063
2.5734925
0.4813142
1.7540674
2.037007
1.7880903
2.0988276
1.6573348
2.864297
1.2355163
2.0200198
1.7100892
2.311667
1.6897268
1.9595058
1.8064356
1.57907
1.5691024
1.5347816
1.6962985
-0.97666955
2.3739913
2.0214937
1.5665231
1.9586219
1.2946135
2.6073325
2.1400821
2.1707263
2.1746147
1.8716327
1.7252352
1.2172451
2.243354
1.7810526
1.0409272
1.9067287
-0.94490373
1.9051169
2.0092714
2.2288089
1.6698073
3.0317593
2.2417297
1.6202122
2.1084664
1.5464603
1.8063068
1.7033137
-0.44352582
2.8049085
2.2961454
0.32162485
1.4028472
0.85762626
1.9344532
2.5432312
2.5650153
2.2282352
1.5607384
1.483832
2.5897443
1.4755298
1.0700469
1.9105312
1.157185
1.6229304
1.8690671
1.7694476
2.1363811
2.3748221
2.4516883
0.9404448
1.8491079
1.6055374
1.9679097
1.0466496
1.5081863
1.5660565
1.6399841
1.8629572
1.7543449
2.1439428
2.1833084
1.7490451
1.9214749
2.8141189
-1.2532108
1.8938798
2.4592164
1.5447031
2.214649
1.2712481
2.4795256
2.4640727
1.9791181
1.6906583
0.64860404
1.0114405
2.4880583
2.0000272
1.2191421
2.6292439
0.90192723
2.3275595
2.8007152
2.0838325
1.8806775
1.4350222
2.318171
2.062658
2.211968
2.7280452
0.36165974
1.6387974
2.975484
1.3729407
2.3968942
2.775126
2.425547
1.4716321
0.5524364
1.6001774
2.533922
-0.9893565
1.8459634
1.7649597
1.7515746
1.8540078
2.1044524
1.6372006
1.7597855
-0.15677394
1.9402692
2.2229333
1.8272053
2.6284583
2.1486063
2.0317714
2.2895155
1.943986
2.0377872
1.9307268
1.0242666
2.6331685
1.8032328
1.6651554
-1.5739273
-1.3550422
2.307429
2.4283051
1.9779643
3.019034
-0.8581664
2.00813
1.8146458
-1.5267813
1.844105
1.5901898
1.6821569
1.3569276
1.5927908
0.85845447
2.1066046
1.9224961
2.691537
1.9888768
1.5292424
1.5766594
1.1924146
2.3661466
1.7869498
-0.20403418
2.3881893
2.3669255
1.9312658
1.8476156
0.21376361
1.8522892
2.2106657
2.8477335
2.3421695
1.2945789
2.3214526
2.5858843
1.6494406
1.653637
2.415649
-0.51740783
1.6190487
2.4871442
1.011292
1.6362286
2.1699765
1.628777
1.5016328
1.7322042
2.2430482
1.8323699
1.4342449
2.2927084
2.0185764
2.4011548
0.8204691
2.2629979
2.2814047
1.9060804
2.2992537
1.9783151
1.9936522
3.0878894
1.5782148
2.5967915
1.9554579
-1.3719958
2.3739314
2.4105039
0.80273116
2.177138
1.6752156
1.3918324
1.8510593
-0.5955239
1.597889
1.985862
2.6293201
0.9160729
1.694489
2.0875227
1.3934791
-0.5263847
1.5595237
1.1433862
2.0885618
1.9092542
2.799574
0.27961525
2.2574403
1.2637731
2.2499356
1.828592
1.982197
2.351454
1.7925706
0.99789506
1.8746904
2.7629673
1.7091029
0.870506
0.23431545
2.1537287
2.1798294
2.601897
1.3215958
1.800687
2.6727843
1.3715544
1.7602133
0.30821332
2.6439948
2.3398528
2.3530376
1.0463117
-0.7856401
1.9347231
1.846574
2.7155073
1.2258428
2.6253977
1.6015652
1.3578902
0.7166625
1.7895018
2.5873125
2.3812873
1.7568431
2.7464004
1.8425963
1.7403972
1.67782
2.1995668
1.9385643
1.9588178
2.5818148
2.0625887
2.1788013
-1.005012
1.603396
1.5402341
-0.8194848
2.3829625
1.4160341
1.9391221
1.5249338
2.1874094
0.99828833
1.5450569
1.758616
1.6358804
2.6044488
-0.62462837
2.4317634
0.5027396
1.4599574
2.2277048
1.9987133
1.4699345
1.9959881
-0.6019884
0.7053714
1.8137822
2.9381902
2.1572812
2.3457847
3.0307336
1.4366603
1.8983511
2.6284628
2.000859
1.5882552
1.0832939
2.031463
1.588004
1.9524614
1.7692609
2.4338539
2.034535
2.3955688
2.7221608
1.5377945
1.6600964
0.53168696
0.9452842
2.2634492
0.7918181
3.0128446
1.8713012
1.7919734
2.2533522
0.9715586
1.4614111
2.3979843
2.263886
2.31576
1.3492339
1.0287014
2.191659
-0.3265777
1.5430663
2.3340654
2.5412207
2.5665882
-0.66946405
2.2212846
1.872073
-0.70299035
1.4923246
1.1541755
1.3932223
1.60568
2.5034266
2.9092448
2.0050466
1.4673996
2.092873
2.5433962
1.89786
-0.29544002
1.6778827
1.9336061
1.9138354
1.8722205
0.9615454
1.8494577
2.211864
1.7628009
2.4229264
1.9248099
1.429238
2.0186932
-1.3569877
1.2437851
1.4482698
0.92617136
2.0045922
1.2911248
0.5561683
-0.8781867
1.5460191
2.343862
2.6016932
2.0631568
1.4139144
0.16380365
2.663185
1.6838355
2.1714048
1.7711306
2.1671326
2.1718643
2.3896024
1.961725
2.4935656
1.8326707
2.2395627
1.7248003
1.5770528
2.2023222
-0.50414807
2.246058
2.6248171
1.3080719
2.3072329
2.1751409
1.9643742
1.2575649
1.5231158
2.4443142
2.4724603
0.85050005
2.0143862
1.9671186
2.21936
1.8009826
1.6684507
2.1448536
2.1551816
1.4729872
0.64265484
2.4285061
2.0666625
1.3748764
1.6389045
2.0986838
2.2173364
1.1979868
1.8668206
1.9466953
2.3004138
1.8816788
2.2607853
2.2372153
2.436699
1.9062316
1.1672294
1.8725191
2.3295317
2.4348183
2.7052505
1.7386451
2.967933
2.2383058
2.5001016
1.9575415
1.734691
3.035623
1.2871106
2.3540106
3.1995444
1.9347851
2.7495384
1.9087014
1.7345703
2.3359816
2.0872102
1.8996863
2.3838642
2.387734
2.1779184
2.7942219
2.5639555
1.2590054
2.2044075
2.3569179
2.3748116
1.1471028
2.3967068
1.6838813
2.1289608
1.8733777
1.9544467
2.550556
1.8898315
1.0851858
2.4534535
-0.45700443
1.6577845
1.6508174
2.3720834
2.9576683
2.04703
1.5368547
2.6100054
1.5367805
1.5356783
1.6630543
1.9551567
2.393866
2.5447462
1.9605936
1.567052
2.724523
2.1378021
2.051998
1.7286204
1.9137118
0.7861821
0.9277807
1.480889
2.4290814
2.6546922
1.9888397
1.7370771
1.3907794
1.8895613
2.8608239
2.0488503
2.3778641
2.4690692
2.0328941
1.4850223
1.189119
2.0834126
2.9219775
1.9491283
2.6620822
1.1110752
2.314888
0.9489513
1.3031251
2.979834
-1.230286
2.086953
0.53978556
1.7061107
1.9205614
1.5511751
1.4530976
1.9653424
1.5612787
2.520062
1.5475982
1.3737047
2.1190975
2.0411167
2.4496698
1.6370121
0.8486227
2.5531206
2.0456207
3.0228605
2.3771987
1.2922924
2.009155
1.7558961
0.92795664
2.3418045
1.985202
2.102913
0.92671835
0.9574107
2.3133752
-0.7704366
1.2429045
1.3261273
1.5755947
1.0603095
1.7827765
1.7253629
1.5330766
1.1637328
1.2810005
1.9583944
-1.0147924
1.5154395
2.865834
2.2851207
1.0382093
1.5280932
1.4361726
1.0789737
-0.19715314
2.206062
-0.24223228
1.2036779
1.8188188
1.9970108
2.0106087
2.4964957
1.7518677
2.552671
2.7219229
2.165325
1.701413
2.4745908
1.6572092
1.9181868
1.7206554
2.7518058
1.8690988
-0.75276
-1.6142365
1.9334412
0.77307457
2.5018914
2.1189294
1.7716311
2.125997
-1.2401512
1.9395813
2.2613604
2.4645877
2.0927796
1.2781655
2.6708608
2.6465218
1.5143943
2.1196141
1.5014436
2.409614
2.2319858
1.2063458
2.1175947
1.8144679
2.8148446
2.2815607
0.98756945
1.461367
1.4495814
2.6090147
2.322218
0.94060594
0.59871274
2.439965
0.81012166
1.0630083
2.3777237
2.1156325
2.0259118
2.0354307
2.1837068
2.1166441
1.066039
1.3295482
2.1322777
1.1575177
2.4000416
2.6139877
1.0269263
2.754886
1.7374485
2.4788451
2.095441
-1.117379
2.6157777
1.7296004
1.3214645
2.089455
2.3826907
0.9789335
2.1901467
2.3666456
1.7168384
1.5070281
2.5501015
-0.86688375
1.27216
2.05591
2.2375112
1.216224
2.0784047
2.1594868
-0.6576639
2.1237452
1.0854542
1.8222337
2.4855254
1.6856785
2.5159056
2.2637632
1.6188097
2.3938565
1.6261121
2.2998836
2.0351403
2.0713577
2.5368073
1.7867413
1.4781401
2.5431943
1.1487834
1.3322755
2.247379
2.5992868
2.3970628
1.9738122
1.3877776
2.4015012
1.0124314
1.171829
2.4859693
1.6631719
1.8053237
1.9284352
1.7926862
2.302098
2.363151
-1.0845058
2.673756
2.1803937
2.12125
1.8053209
0.68423814
1.7509444
-0.9885793
2.9582825
1.4117372
1.6882408
-1.1997309
-1.363013
2.2826264
2.2072182
2.6150181
1.4990705
1.0513669
1.8965319
1.9773341
2.0668085
2.1021998
0.7207841
2.1353369
2.5766752
1.6970688
1.6748633
2.3520803
1.8216648
1.5288368
1.7590702
1.1470896
1.6804624
1.5336632
1.5983404
2.07624
1.8426412
2.4417837
1.386036
1.5987896
2.784432
2.3501692
2.1202803
1.8052361
1.912443
2.3187566
2.4977338
0.23904808
2.2454839
1.8953522
1.7513036
2.2296455
1.4729284
2.0999672
2.0452297
2.6038146
2.3774877
2.3240974
2.1095085
2.8156922
-1.2319483
2.3459156
2.4435732
2.6033854
2.868749
1.9562287
2.0493124
2.120778
1.2885851
2.2313445
2.5881047
2.1618946
2.120591
2.5420938
1.1193765
2.862966
2.3011856
1.3405201
2.4906833
-1.3564105
0.36668634
1.8751289
1.1824301
2.1501288
2.049978
2.4906058
1.2305516
1.6236179
2.041619
1.5915616
1.8648763
2.7419302
-0.5523163
2.250848
2.6493342
1.4854004
1.2793522
1.3221282
1.7188938
2.2072015
1.7945459
1.9029899
2.0703216
1.9702216
2.0102232
2.4617856
1.9157538
1.9231777
-0.8188477
2.0080779
2.2630577
1.6711296
-1.0193319
2.4317513
1.418159
1.4958711
1.0361292
1.7623271
2.2146583
2.1678472
1.8529228
1.4061309
1.1024189
1.9296803
1.9623635
1.8957995
2.642589
2.2541602
1.621073
1.8219764
2.3998673
2.488258
-1.0390009
1.246819
1.0574054
2.5662847
2.1709285
1.4849105
2.0609179
1.9634963
2.21829
1.8587451
1.4052699
2.9347274
2.2636278
2.1013901
1.7146287
1.4657664
1.278465
2.609647
2.657799
2.1606815
2.7192328
2.506075
2.3214245
2.3524857
0.46688288
1.6613231
1.8923796
1.972248
2.2997088
-1.4177779
1.689906
1.629633
1.3590277
3.1317923
1.8504077
2.5828292
2.692068
1.0144497
2.2464843
1.6152526
1.5323077
1.7778261
2.1762424
2.4537451
2.2826953
1.0552967
1.9594928
2.3056135
0.9356898
1.5691948
2.7457464
0.7825458
2.2238665
0.2145822
2.317483
1.4072528
0.31133077
2.4588087
1.052011
2.4462974
1.6325927
1.7232594
2.146006
2.67706
1.4674358
2.7316222
0.7577892
1.9790044
1.8381835
1.8579277
2.1104424
1.372541
1.1843559
1.9786482
2.3164175
0.98348904
2.5266292
0.6816932
1.8656534
2.4934957
1.809809
1.3917687
2.24662
2.471837
2.9111736
0.063425235
1.4755834
2.718809
1.5938691
1.505878
1.3296587
2.1112144
2.4991837
2.1877666
1.5487944
2.3780308
1.3520368
2.4746351
2.658659
1.3978575
2.4818676
1.3776879
1.404139
2.2637396
2.2144344
1.8551186
1.5914963
1.5239451
2.1899562
1.2379967
1.6932081
1.7769397
1.1260415
-0.56537145
0.6849871
1.0902957
2.3439603
1.8782939
2.1634936
1.8788323
-1.3359766
1.8769493
1.5369806
1.9099134
2.5491521
-0.90488774
1.7655914
2.5834992
-0.7493618
1.6274927
0.6814615
1.8773496
2.1333733
1.7390268
1.9266315
2.582716
1.542701
1.9938214
1.8851129
1.7230453
2.2546844
1.3935406
1.5189149
2.5418231
1.4704224
2.4566107
1.9698546
2.4456882
2.4301994
1.7151476
1.6729183
2.0360982
1.120577
2.62736
1.3322215
2.542288
2.7759082
1.4097626
2.1347435
2.6580172
1.8850242
2.7252696
1.2447914
1.9688599
1.527672
0.8240899
2.2495494
2.7155204
3.0223534
1.1661445
1.8220171
2.5538912
2.4297042
2.1459439
2.1379542
1.6674339
2.2830002
2.5553627
1.9301205
1.71866
0.9486309
2.2067475
1.7026044
1.770139
2.7409792
0.8033534
1.5076782
1.9309137
2.1601834
0.70196015
1.9431634
1.6500676
0.9446241
0.6326463
-0.6185878
2.2035284
2.2498968
1.3737134
2.3965163
2.1315553
0.5555394
2.2864227
2.6376593
2.0919712
1.8051485
-0.67667985
1.9953063
1.0905915
2.0840197
2.3453257
1.8280793
2.3685143
1.9549545
2.7873924
1.0726912
2.2629669
1.22531
1.81622
1.0898092
2.639485
1.4908265
2.2944682
1.5865281
0.6460666
1.6898103
2.3714051
0.887031
2.2759242
1.483728
1.3786762
1.7315246
1.6896645
2.2203596
2.432677
1.8860959
-0.57566303
1.7760384
2.2218828
2.1841903
2.0525632
1.7060785
2.3391545
1.7102818
1.0220202
1.8390241
1.8547988
2.630825
-0.5407717
2.5640337
2.1740909
-0.7704018
2.3946419
2.0338936
2.464779
2.225696
1.9108821
1.2395736
2.1040013
1.196364
1.9793314
1.4441444
1.6725168
1.8170929
2.2504613
1.7175783
1.6897324
0.6923968
1.4765861
2.259218
1.2652069
1.7341483
2.2068436
1.910414
-1.0987202
1.1961873
1.5968254
1.9405036
2.274375
2.5155602
-1.0396733
1.4831707
2.273413
1.134147
-0.6566039
0.3293845
2.3461971
1.9005418
2.0553854
2.6426044
0.7677757
2.062183
1.637157
1.4429748
2.456745
2.6221013
1.8414532
1.3076012
1.9317757
0.86580473
2.5458744
1.6489636
2.4268692
2.706921
2.2192783
2.1248755
2.3104239
2.9036205
1.7291217
1.9449854
1.854676
1.4793843
1.0370011
1.34714
2.5139742
1.8929728
2.3059177
1.6643412
1.4242258
2.222094
1.2655067
1.8536505
1.577987
1.4331664
1.8178201
2.3199248
1.6371688
2.3153343
1.6584802
1.8626099
2.8090384
-1.1865681
2.221442
2.5611172
2.1812208
-1.1911551
2.623645
1.6438372
2.2868836
1.99379
1.6470833
1.1368495
1.35898
2.5382106
2.2265198
1.5847741
2.5935147
2.3093505
2.0718923
1.0403297
1.8270512
1.045326
2.0149436
2.371547
1.2790985
-0.8712496
2.3726063
1.9623526
1.5046269
1.5942161
2.735778
2.255039
2.50444
-1.1335925
1.9567804
1.4225326
2.2749264
1.815323
2.0451086
1.8637232
1.346076
2.5315027
0.64917725
1.821053
1.9434417
2.0579896
1.9267151
2.5570035
0.8265005
2.368652
1.473369
2.4938357
1.4947294
1.0355333
1.3606989
1.1484674
1.0219436
1.5120941
2.1579084
1.5334934
2.1487772
2.6523855
0.76789594
2.5884955
1.4134424
2.6143527
1.1537083
1.68633
1.997326
2.1307123
0.7560215
2.086401
1.0304382
1.1345788
1.6277457
1.5548306
2.715258
1.4324198
1.8669239
2.3385773
0.7209996
1.5952275
2.5666864
1.8624206
1.8590977
2.3765116
1.9071311
1.9730105
-0.6727079
2.103953
1.8671798
1.9046665
1.9232738
2.1898563
1.7278023
2.2787888
2.3837507
2.0882258
1.8684335
0.46626085
2.2469015
1.4027816
1.5773063
2.207251
1.652176
0.45995227
1.0903072
2.0404196
1.6408153
1.097653
1.258746
2.4175358
2.3478565
1.8871719
1.9609094
1.7304361
1.2415056
1.5003755
2.6755903
2.4690878
1.8293139
2.4274094
1.5134381
0.9168186
2.797554
2.0128822
2.1623924
1.756215
1.5864197
2.2125247
1.9946437
1.0433722
2.2055488
2.788416
1.8479487
2.0836697
0.49976876
1.8172044
2.1082225
2.0999055
1.7521368
2.0212133
1.5715737
2.4701774
1.1643403
2.5152168
1.6414682
1.2689446
2.4442801
1.9347135
2.8161273
1.4250685
-1.4028307
2.458577
1.6247296
1.873279
1.2392704
2.2549934
1.2835019
2.0779285
1.9351323
2.2731435
2.1501615
1.4264799
2.1004596
1.2916845
2.115933
0.6297553
2.356136
1.3906908
2.2258537
2.0272222
1.9225587
1.4744765
2.1790829
1.6115248
-1.1887624
1.4231813
1.1615171
1.5737655
2.113654
2.1032772
2.2795591
2.1161401
1.5494972
2.3937159
-0.93317527
1.3962978
1.9674827
1.0970242
2.0153387
1.5453733
1.7499564
2.1567671
2.8941739
2.1315532
1.7669911
2.3603857
1.4758214
2.2212067
1.7711804
2.5250633
1.5808945
0.12736867
2.289941
1.0858661
1.5593435
1.8606403
1.5332779
2.1569924
1.6916312
2.487166
1.9724804
2.40461
1.850081
1.8945966
2.4626524
2.4171672
1.6102265
1.9648339
2.1836452
2.077525
2.146068
2.8295436
1.5049343
2.5528114
1.9746305
2.369905
2.0256715
1.7880626
2.1430037
2.0108018
0.9743447
2.4231095
2.709911
1.581708
1.9396422
0.6155354
1.6790473
1.1753844
2.2204075
1.9204129
1.4611032
1.8450097
1.9157968
1.9112778
1.6363543
1.9910734
-0.69010586
2.6106327
1.5647937
2.6297526
2.957349
2.3764591
1.8103315
2.0138574
-1.0891045
2.1979082
1.4815207
0.9020035
2.2196581
2.3022285
1.5304078
2.7830763
1.638822
2.204774
2.605788
0.4123689
0.93587595
0.85929364
1.7585483
1.1020833
2.7606091
1.8039412
2.4921045
2.1457174
1.4289969
1.6918024
2.115533
1.5768493
0.9608259
2.2797887
2.0088391
2.8837109
1.6931666
2.1022458
1.2541329
2.5339658
2.2030609
1.8079739
0.6940227
1.8015609
2.1393194
-0.44621143
2.3985188
2.0822031
1.6227964
2.1784496
1.159371
2.4197812
2.1700177
1.3122729
1.7823632
2.4358895
1.7003608
2.3540382
1.9972403
2.2862952
2.6354642
1.7616863
2.1739483
2.7690926
2.47123
1.839939
0.98192453
-1.1361766
2.7950447
1.7008446
2.464518
1.3596709
-0.4005236
2.8051798
1.9435362
1.9660511
1.0674332
2.136238
1.7747669
1.8156065
1.6256208
2.3628118
1.5717076
1.1957322
1.6825505
-1.1332405
2.9940464
1.8497286
2.2572157
2.1028862
1.8523946
1.529242
1.9064041
2.0941598
