m-airspeed-MPS,m-altitudeASL-MTR,m-altitudeAGL-MTR,m-groundspeed-MPS,m-pitchRate-DEGpSEC,m-rollRate-DEGpSEC,m-yawRate-DEGpSEC,m-azimuth-DEG,m-inclination-DEG,m-roll-DEG,m-aircraftPositionX-MTR,m-aircraftPositionY-MTR,m-velocityWorldU-MPS,m-velocityWorldV-MPS,m-velocityWorldW-MPS,m-velocityBodyU-MPS,m-velocityBodyV-MPS,m-velocityBodyW-MPS,m-accelerationWorldAX-MPS2,m-accelerationWorldAY-MPS2,m-accelerationWorldAZ-MPS2,m-accelerationBodyAX-MPS2,m-accelerationBodyAY-MPS2,m-accelerationBodyAZ-MPS2,m-windX-MPS,m-windY-MPS,m-windZ-MPS,m-propRPM,m-heliMainRotorRPM,m-batteryVoltage-VOLTS,m-batteryCurrentDraw-AMPS,m-batteryRemainingCapacity-MAH,m-fuelRemaining-OZ,m-isLocked,m-hasLostComponents,m-anEngineIsRunning,m-isTouchingGround,m-currentPhysicsTime-SEC,m-currentPhysicsSpeedMultiplier,m-orientationQuaternion-X,m-orientationQuaternion-Y,m-orientationQuaternion-Z,m-orientationQuaternion-W,rc_channel_0,rc_channel_1,rc_channel_2,rc_channel_3,rc_channel_4,rc_channel_5,rc_channel_6,rc_channel_7,rc_channel_8,rc_channel_9,rc_channel_10,rc_channel_11 
33.225889260913135,7.81474925582296,7.81474925582296,33.21851262726728,-5.66036357705525,-0.6606814940971617,-1.6244239078348528,-42.1605339050293,0.22906358540058136,7.03671407699585,125.8153076171875,137.5535888671875,24.62864875793457,22.291236877441406,0.7000971436500549,33.2154426574707,0.09484773129224777,0.8275099396705627,-2.2957346439361572,-1.3580540418624878,3.414642810821533,-2.5888990126550198,-0.25341612100601196,-6.413908958435059,0,0,0,21557.654296875,-1,24.597325983850297,3.6989474296569824,3695.313720703125,-1,False,False,True,False,389.56875388883054,1,0.023934312164783478,0.05654367431998253,-0.35888242721557617,0.9313609600067139,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.21105140416633,7.810621019382779,7.810621019382779,33.20324181055159,-5.679616598607936,-0.6607605748768037,-1.624067564078814,-42.16590881347656,0.19495147466659546,7.032865524291992,125.94580841064453,137.6977996826172,24.6152400970459,22.283294677734375,0.7201865315437317,33.20059585571289,0.09482716768980026,0.8277761340141296,-2.2894327640533447,-1.3533214330673218,3.4141221046447754,-2.584558594971895,-0.25330424308776855,-6.412635803222656,0,0,0,21557.62890625,-1,24.59730184399794,3.6990787982940674,3695.3076171875,-1,False,False,True,False,389.5746091888286,1,0.02364768460392952,0.056618183851242065,-0.3589441180229187,0.9313399791717529,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.19495128423283,7.805993976173738,7.805993976173738,33.186658051158176,-5.6770130160166445,-0.6608481933924395,-1.6240032108937612,-42.171749114990234,0.1577361673116684,7.028669357299805,126.08790588378906,137.85475158691406,24.600666046142578,22.274682998657227,0.741969108581543,33.184486389160156,0.094800665974617,0.8279516100883484,-2.2836976051330566,-1.3490358591079712,3.413668155670166,-2.5816582944244146,-0.2530999779701233,-6.411463737487793,0,0,0,21557.591796875,-1,24.59727591600837,3.699223279953003,3695.301025390625,-1,False,False,True,False,389.580986388959,1,0.023334987461566925,0.05669952183961868,-0.3590112328529358,0.9313170313835144,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.178711848864566,7.801169851968609,7.801169851968609,33.16991240659185,-5.689901155385996,-0.6609531008234626,-1.624085386602701,-42.177677154541016,0.12007245421409607,7.024416446685791,126.23173522949219,138.01358032226562,24.58595085144043,22.2659854888916,0.7640882730484009,33.16823196411133,0.09477514028549194,0.8282261490821838,-2.274696111679077,-1.34650456905365,3.4428460597991943,-2.577281877398491,-0.2526927590370178,-6.380173683166504,0,0,0,21557.552734375,-1,24.597249988018802,3.699369430541992,3695.294189453125,-1,False,False,True,False,389.5874439890031,1,0.02301851287484169,0.05678181350231171,-0.35907918214797974,0.9312937259674072,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.162857510139354,7.796299800333713,7.796299800333713,33.15354855258841,-5.68846425441825,-0.6610283929827574,-1.6240287173800425,-42.183475494384766,0.08306899666786194,7.020242691040039,126.37265014648438,138.16917419433594,24.571563720703125,22.25749397277832,0.7857077121734619,33.15237045288086,0.09474735707044601,0.828404426574707,-2.271266222000122,-1.3396637439727783,3.412424325942993,-2.5742988707497716,-0.2527505159378052,-6.409201622009277,0,0,0,21557.515625,-1,24.59722495409784,3.699514150619507,3695.287841796875,-1,False,False,True,False,389.5937733890023,1,0.02270759642124176,0.056862737983465195,-0.3591457009315491,0.9312707781791687,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.14641192783907,7.791087909094983,7.791087909094983,33.13655715472676,-5.684730702468187,-0.6610813269459186,-1.6239460080626031,-42.189517974853516,0.044549912214279175,7.015892505645752,126.51934051513672,138.33111572265625,24.55661964416504,22.248682022094727,0.8082101345062256,33.13591003417969,0.09472069889307022,0.8286097645759583,-2.2646443843841553,-1.3344727754592896,3.4105629920959473,-2.569996297825128,-0.2525900602340698,-6.409189224243164,0,0,0,21557.470703125,-1,24.597198132039665,3.6996655464172363,3695.281005859375,-1,False,False,True,False,389.60036458889954,1,0.022383932024240494,0.056946951895952225,-0.3592149019241333,0.9312467575073242,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.131029768830345,7.786052169897005,7.786052169897005,33.12064551265465,-5.705617419803275,-0.6611241757084372,-1.6240769555884071,-42.1951904296875,0.008334110490977764,7.0118021965026855,126.65707397460938,138.48312377929688,24.54262924194336,22.24042510986328,0.8294422030448914,33.12051773071289,0.09469377994537354,0.8288995027542114,-2.2589128017425537,-1.3302974700927734,3.4110560417175293,-2.5670049384934828,-0.25237756967544556,-6.407093524932861,0,0,0,21557.435546875,-1,24.597173992187308,3.6998097896575928,3695.274658203125,-1,False,False,True,False,389.6065554888919,1,0.022079624235630035,0.05702615901827812,-0.3592798709869385,0.9312241673469543,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.11495719208588,7.780629826385166,7.780629826385166,33.10400493322862,-5.70320977825304,-0.6611187329017412,-1.6239804791716779,-42.201133728027344,-0.02973266877233982,7.007507801055908,126.80149841308594,138.64247131347656,24.527986526489258,22.231801986694336,0.8516144752502441,33.104434967041016,0.09466676414012909,0.8290797472000122,-2.2531518936157227,-1.3261030912399292,3.4115724563598633,-2.564276054035872,-0.2521345019340515,-6.404971122741699,0,0,0,21557.3984375,-1,24.59714806419774,3.699962615966797,3695.26806640625,-1,False,False,True,False,389.6130500889849,1,0.021759770810604095,0.05710947513580322,-0.359347939491272,0.9312002658843994,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.09867336939746,7.774965637167213,7.774965637167213,33.087124853264356,-5.72459894135136,-0.6611164917460428,-1.6240926436782956,-42.20719528198242,-0.06844192743301392,7.003133773803711,126.94839477539062,138.80453491210938,24.51313591003418,22.223051071166992,0.8742698431015015,33.088138580322266,0.09463309496641159,0.8293951153755188,-2.24542498588562,-1.3245362043380737,3.4410459995269775,-2.5619624722748995,-0.2515931725502014,-6.373733043670654,0,0,0,21557.35546875,-1,24.597121242139565,3.7001190185546875,3695.26123046875,-1,False,False,True,False,389.6196579891257,1,0.021434511989355087,0.05719417706131935,-0.359417200088501,0.931175947189331,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
33.08314631324012,7.769402023206851,7.769402023206851,33.07101500783901,-5.718517085116218,-0.6610806332548691,-1.6239350157275112,-42.21297073364258,-0.1056223139166832,6.998942852020264,127.08894348144531,138.95956420898438,24.498950958251953,22.214712142944336,0.8958439230918884,33.07260513305664,0.09460814297199249,0.8295313715934753,-2.2407655715942383,-1.3168528079986572,3.411228895187378,-2.557214915752411,-0.2517390847206116,-6.401867389678955,0,0,0,21557.31640625,-1,24.597096208218602,3.700268507003784,3695.2548828125,-1,False,False,True,False,389.6259829890914,1,0.021122118458151817,0.057275645434856415,-0.3594833314418793,0.9311524629592896,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
